;23979,23984,23989,23994,23999,24004,23858,23863,23868,23873,23878,23883,23888,23894,23899,23904,23909,23914,23919,23924,23929,23934,23939,23944,23949,23954,23959,23964,23969,23974;-25.59,-25.59,-25.10,-25.10,-25.59,-25.59,-25.59,-25.10,-25.10,-25.10,-25.10,-25.59,-25.59,-25.59,-25.59,-25.10,-25.10,-25.10,-25.59,-25.59,-25.10,-25.10,-25.10,-25.10,-25.10,-25.59,-25.59,-25.59,-25.10,-25.10;-26.30,-26.30,-26.30,-26.30,-26.30,-26.30,-24.98,-24.98,-24.98,-24.98,-24.98,-24.98,-24.98,-24.98,-24.98,-26.30,-26.30,-26.30,-26.30,-26.30,-26.30,-26.30,-26.30,-26.30,-26.30,-26.30,-26.30,-26.30,-26.30,-26.30
;24368,24373,24378,24383,24237,24242,24247,24252,24257,24262,24267,24272,24278,24283,24288,24293,24298,24303,24308,24313,24318,24323,24328,24333,24338,24343,24348,24353,24358,24363;-25.59,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59;-26.50,-26.50,-27.04,-27.04,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50
;24757,24762,24767,24772,24777,24782,24787,24792,24797,24802,24807,24812,24817,24822,24677,24682,24687,24692,24697,24702,24707,24712,24717,24722,24727,24732,24737,24742,24747,24752;-25.10,-25.10,-25.59,-25.59,-25.59,-25.10,-25.10,-25.59,-25.59,-25.59,-25.10,-25.10,-25.10,-25.59,-25.10,-25.59,-25.59,-25.10,-25.10,-25.59,-25.59,-25.59,-25.10,-25.59,-25.59,-25.10,-25.10,-25.59,-25.59,-25.59;-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-27.24,-27.24,-27.24,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88,-26.88
;25296,25151,25156,25161,25166,25171,25176,25181,25186,25191,25196,25201,25206,25211,25216,25221,25226,25231,25236,25241,25246,25251,25256,25261,25266,25271,25276,25281,25286,25291;-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-26.07,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-26.07,-26.07,-25.59,-25.59,-25.59,-25.59;-26.66,-26.34,-26.34,-26.34,-26.34,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66,-26.66
;26288,26293,26298,26303,26308,26313,26318,26323,26328,26333,26338,26343,26348,26353,26358,26363,26368,26373,26378,26383,26238,26243,26248,26253,26258,26263,26268,26273,26278,26283;-25.59,-25.59,-25.10,-25.10,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.10,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59;-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-27.14,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-26.50,-27.14,-27.14
;26978,26983,26988,26993,26998,27003,27008,27013,27018,27023,27028,27033,27038,27043,27048,27053,27058,27063,27068,27073,27078,27083,27088,26943,26948,26953,26958,26963,26968,26973;-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-26.07,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59;-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-26.98,-26.98,-26.98,-26.98,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36
;27668,27673,27678,27683,27688,27693,27698,27703,27708,27713,27718,27723,27578,27583,27588,27593,27598,27603,27608,27613,27618,27623,27628,27633,27638,27643,27648,27653,27658,27663;-25.10,-25.59,-25.10,-25.59,-25.59,-25.10,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-25.10,-23.63,-24.12,-25.59,-25.10,-25.59,-25.59,-25.59,-25.59,-25.10,-25.59,-25.10,-25.10,-25.59,-25.10,-25.59;-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.56,-27.56,-27.56,-27.56,-27.56,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90,-27.90
;28205,28210,28215,28220,28225,28230,28235,28240,28246,28251,28256,28261,28266,28271,28276,28281,28286,28291,28296,28301,28306,28311,28316,28321,28326,28180,28185,28190,28195,28200;-26.07,-25.59,-25.59,-26.07,-26.56,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-26.07,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.10,-26.07,-25.59,-25.59,-26.07,-25.59;-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64,-28.64
;28594,28599,28604,28609,28614,28619,28624,28630,28635,28640,28645,28650,28655,28660,28665,28670,28675,28680,28685,28690,28695,28700,28554,28559,28564,28569,28574,28579,28584,28589;-25.59,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.10,-25.10,-25.59,-25.59,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10,-25.10,-25.10,-26.07,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.10,-25.10;-28.06,-28.06,-28.06,-28.06,-28.06,-28.06,-28.06,-28.06,-28.06,-28.06,-28.06,-28.22,-28.22,-28.22,-28.22,-28.22,-28.22,-28.22,-28.22,-28.22,-28.22,-28.22,-28.06,-28.06,-28.06,-28.06,-28.06,-28.06,-28.06,-28.06
;28983,28988,28993,28998,29003,29008,29014,29019,29024,29029,29034,29039,29044,29049,29054,29059,29064,29069,29074,28928,28933,28938,28943,28948,28953,28958,28963,28968,28973,28978;-26.07,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-26.07,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.10,-25.59,-26.07,-26.07,-25.59,-25.59,-25.59,-26.07,-25.59,-25.59,-25.59,-25.59;-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-27.72,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-27.72,-27.72,-27.72
;29372,29377,29382,29387,29392,29398,29403,29408,29413,29418,29423,29428,29433,29438,29443,29448,29453,29307,29312,29317,29322,29327,29332,29337,29342,29347,29352,29357,29362,29367;-25.10,-25.59,-25.59,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10,-25.59,-25.59,-25.10,-25.10,-25.59,-25.10,-25.59,-25.59,-25.10,-25.59,-25.59,-25.10,-25.10,-25.10,-25.59;-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.40,-27.40,-27.40,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20
;29912,29917,29922,29927,29932,29937,29942,29947,29952,29957,29962,29967,29972,29977,29982,29987,29992,29997,30002,30007,30012,30017,30022,30027,30032,30038,30043,30048,30053,29907;-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59;-26.34,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-26.34
;30301,30306,30311,30316,30321,30326,30331,30336,30341,30346,30351,30356,30361,30366,30371,30226,30231,30236,30241,30246,30251,30256,30261,30266,30271,30276,30281,30286,30291,30296;-25.10,-25.10,-25.59,-25.59,-25.10,-25.10,-25.59,-25.10,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.59,-25.10,-25.59,-25.59,-25.10,-25.59,-25.59,-25.10,-25.10,-25.59,-25.10,-25.59,-25.59,-25.10,-25.59,-25.59;-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.98,-26.98,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82,-26.82
;30690,30695,30700,30705,30710,30715,30720,30725,30730,30735,30740,30745,30750,30755,30760,30615,30620,30625,30630,30635,30640,30645,30650,30655,30660,30665,30670,30675,30680,30685;-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-26.07,-25.59,-25.59,-25.59,-25.59,-25.59,-26.07,-25.59,-25.59,-25.59;-26.62,-26.62,-26.62,-26.62,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-26.62,-26.62,-26.62,-26.62,-26.62,-26.62,-26.62,-26.62,-26.62,-26.62,-26.62,-26.62,-26.62,-26.62,-26.62
;30928,30934,30939,30944,30949,30954,30959,30964,30969,30974,30979,30984,30989,30994,30999,31004,31009,31014,31019,31024,31029,31034,31039,31044,31049,31054,31059,30913,30918,30923;-25.10,-25.59,-25.59,-25.59,-25.10,-25.10,-25.10,-25.59,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-25.10,-25.10,-25.10,-25.10,-25.10,-25.59,-25.59,-26.07,-25.59,-25.59,-25.59,-25.59,-25.59,-25.10;-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.18,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.18,-26.18,-26.18
