Data collection stopped.
;50256,50262,50267,50272,50126,50131,50136,50141,50146,50151,50156,50161,50166,50171,50176,50181,50186,50191,50196,50201,50206,50211,50216,50221,50226,50231,50236,50241,50246,50251;-31.45,-31.45,-31.45,-31.45,-31.45,-31.93,-31.45,-31.45,-31.45,-31.93,-31.93,-31.93,-31.93,-31.45,-30.96,-30.96,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45;-31.52,-31.52,-31.52,-31.52,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52
;50495,50500,50505,50510,50515,50520,50525,50530,50535,50540,50545,50550,50555,50560,50565,50570,50575,50580,50585,50590,50595,50600,50605,50610,50615,50620,50625,50480,50485,50490;-31.45,-31.45,-31.45,-31.45,-31.93,-31.45,-31.45,-31.93,-31.93,-31.45,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.45,-31.93,-31.93,-31.45,-31.93,-31.93,-31.93,-31.93,-31.93,-31.45,-31.45,-31.93,-31.93,-31.93;-29.62,-29.62,-29.62,-29.62,-29.62,-29.62,-29.62,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-30.74,-29.62,-29.62,-29.62
;50882,50887,50892,50897,50902,50907,50912,50917,50922,50927,50932,50937,50942,50947,50952,50957,50962,50967,50972,50827,50832,50837,50842,50847,50852,50857,50862,50867,50872,50877;-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.93,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-30.96,-31.45;-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-28.54,-28.54,-28.54,-28.54,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02,-29.02
;51421,51426,51280,51286,51291,51296,51301,51306,51311,51316,51321,51326,51331,51336,51341,51346,51351,51356,51361,51366,51371,51376,51381,51386,51391,51396,51401,51406,51411,51416;-31.93,-31.93,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.93,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.93,-31.93,-31.45,-31.45,-31.45,-31.45,-31.45,-31.93,-31.93,-31.93;-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74,-29.74
;51810,51815,51820,51825,51830,51835,51840,51845,51850,51855,51710,51715,51720,51725,51730,51735,51740,51745,51750,51755,51760,51765,51770,51775,51780,51785,51790,51795,51800,51805;-31.45,-31.45,-31.93,-30.96,-31.45,-31.45,-30.96,-31.93,-30.96,-31.93,-31.93,-31.93,-31.93,-30.96,-31.45,-31.93,-31.45,-31.93,-31.93,-30.96,-31.45,-31.93,-31.45,-31.93,-31.45,-31.45,-31.45,-30.96,-30.96,-31.93;-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-31.86,-32.20
;52350,52355,52360,52365,52370,52375,52380,52385,52390,52395,52400,52405,52410,52415,52420,52425,52430,52435,52440,52294,52299,52304,52310,52315,52320,52325,52330,52335,52340,52345;-31.93,-31.93,-31.45,-31.93,-31.93,-31.45,-31.93,-31.93,-31.45,-31.45,-31.93,-31.45,-31.93,-31.93,-31.45,-31.93,-31.45,-31.93,-31.45,-31.45,-31.93,-31.93,-31.93,-31.93,-31.45,-31.93,-31.93,-31.93,-31.93,-31.45;-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86,-32.86
;52889,52894,52899,52904,52909,52764,52769,52774,52779,52784,52789,52794,52799,52804,52809,52814,52819,52824,52829,52834,52839,52844,52849,52854,52859,52864,52869,52874,52879,52884;-31.93,-31.45,-31.93,-31.45,-31.45,-31.45,-31.45,-30.96,-30.96,-31.93,-31.93,-31.45,-31.45,-31.93,-31.45,-30.96,-31.45,-31.93,-31.93,-31.45,-30.96,-31.45,-31.93,-31.45,-30.96,-30.96,-31.45,-31.93,-31.45,-30.96;-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58,-31.58
;53276,53281,53286,53291,53296,53301,53306,53311,53316,53321,53326,53331,53336,53191,53196,53201,53206,53211,53216,53221,53226,53231,53236,53241,53246,53251,53256,53261,53266,53271;-31.93,-31.45,-31.93,-31.93,-31.93,-31.45,-31.45,-31.93,-31.45,-31.45,-31.93,-31.93,-31.93,-31.93,-31.45,-31.45,-31.45,-31.93,-31.45,-31.93,-31.93,-31.45,-31.93,-31.45,-31.45,-31.93,-31.45,-31.93,-31.45,-31.93;-31.40,-31.40,-31.40,-31.40,-31.40,-31.40,-31.40,-31.40,-31.40,-31.40,-31.40,-31.40,-31.40,-31.06,-31.06,-31.06,-31.06,-31.06,-31.06,-31.06,-31.06,-31.06,-31.06,-31.40,-31.40,-31.40,-31.40,-31.40,-31.40,-31.40
;53665,53670,53675,53680,53685,53690,53695,53549,53554,53559,53564,53569,53574,53579,53584,53590,53595,53600,53605,53610,53615,53620,53625,53630,53635,53640,53645,53650,53655,53660;-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45;-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-30.28,-30.28,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08,-32.08
;54054,54059,54064,54069,54074,54079,54084,54089,54094,54099,54104,54109,54114,54119,54124,54129,54134,54139,54144,54149,54154,54159,54164,54169,54024,54029,54034,54039,54044,54049;-31.93,-31.45,-31.93,-31.45,-31.93,-31.93,-31.45,-31.93,-31.45,-31.93,-31.45,-31.93,-31.93,-31.93,-31.93,-31.45,-31.93,-31.45,-31.93,-31.45,-31.93,-31.45,-31.93,-31.45,-31.93,-31.93,-31.45,-31.93,-31.45,-31.45;-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.70,-32.70,-32.70,-32.20,-32.20,-32.20
;54593,54598,54603,54608,54614,54619,54624,54629,54634,54639,54644,54498,54503,54508,54513,54518,54523,54528,54533,54538,54543,54548,54553,54558,54563,54568,54573,54578,54583,54588;-31.93,-31.45,-30.96,-30.96,-31.45,-31.93,-31.45,-30.96,-31.45,-31.93,-31.93,-30.96,-31.45,-31.45,-30.96,-31.93,-31.45,-31.45,-30.96,-30.96,-31.93,-31.45,-31.45,-31.45,-31.93,-31.45,-31.93,-31.45,-30.96,-31.45;-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.86,-31.86,-31.86,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74
;54982,54987,54992,54998,55003,55008,55013,55018,55023,55028,55033,55038,55043,55048,55053,55058,55063,55068,55073,55078,54932,54937,54942,54947,54952,54957,54962,54967,54972,54977;-31.45,-31.45,-31.45,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.45,-31.45,-31.93,-31.93,-31.93,-31.45,-31.93,-31.93,-31.45,-31.93,-31.93,-31.93,-31.45,-31.45,-31.93,-31.93,-31.93,-31.93,-31.93;-32.20,-32.20,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-31.52,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20,-32.20
;55522,55527,55532,55537,55542,55547,55552,55557,55562,55567,55572,55577,55432,55437,55442,55447,55452,55457,55462,55467,55472,55477,55482,55487,55492,55497,55502,55507,55512,55517;-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45;-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18
;56212,56217,56222,56227,56232,56237,56242,56247,56102,56107,56112,56117,56122,56127,56132,56137,56142,56147,56152,56157,56162,56167,56172,56177,56182,56187,56192,56197,56202,56207;-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.45,-31.93,-31.93,-31.45,-31.93,-31.45,-31.93,-31.45,-31.45,-31.45,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93,-31.93;-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.38,-28.38,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16,-28.16
;56599,56604,56609,56614,56619,56624,56629,56634,56639,56644,56649,56654,56659,56664,56669,56674,56679,56684,56689,56694,56549,56554,56559,56564,56569,56574,56579,56584,56589,56594;-31.45,-31.45,-30.96,-30.96,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.93,-31.93,-31.93,-30.96,-31.45,-31.45,-31.93,-31.93,-31.45,-31.93,-31.93,-31.93,-31.93,-31.45,-31.45,-31.45,-31.45;-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-29.18,-30.40,-30.40
